,mean,std,min,max
ssn_unique_count_for_fulladdress_30,1.022443,0.4802161412888469,1.0,34.0
ssn_unique_count_for_fulladdress_60,1.024742,0.5149136807004518,1.0,34.0
ssn_unique_count_for_name_dob_1,1.000247,0.016939282096295215,1.0,4.0
ssn_unique_count_for_name_dob_3,1.000579,0.028682147438144217,1.0,5.0
ssn_unique_count_for_name_dob_7,1.001247,0.04730166200531245,1.0,8.0
ssn_unique_count_for_name_dob_14,1.002383,0.07629762206235047,1.0,11.0
ssn_unique_count_for_name_dob_30,1.00483,0.1296714614492221,1.0,17.0
ssn_unique_count_for_name_dob_60,1.009198,0.22941981045736237,1.0,27.0
ssn_unique_count_for_name_fulladdress_1,1.013468,0.37933726006349794,1.0,34.0
ssn_unique_count_for_name_fulladdress_3,1.016695,0.4191353631530517,1.0,34.0
ssn_unique_count_for_name_fulladdress_7,1.019097,0.4453251653662189,1.0,34.0
ssn_unique_count_for_name_fulladdress_14,1.020763,0.4621126609161408,1.0,34.0
ssn_unique_count_for_name_fulladdress_30,1.022524,0.48030292536866337,1.0,34.0
ssn_unique_count_for_name_fulladdress_60,1.024881,0.5150768885774932,1.0,34.0
ssn_unique_count_for_name_homephone_1,1.013532,0.3794193312622085,1.0,34.0
ssn_unique_count_for_name_homephone_3,1.016845,0.41931065070524337,1.0,34.0
ssn_unique_count_for_name_homephone_7,1.019409,0.44566634306015873,1.0,34.0
ssn_unique_count_for_name_homephone_14,1.021374,0.46275410993413013,1.0,34.0
ssn_unique_count_for_name_homephone_30,1.023814,0.48162550323535824,1.0,34.0
ssn_unique_count_for_name_homephone_60,1.027296,0.5174622654413737,1.0,34.0
ssn_unique_count_for_fulladdress_dob_1,1.013602,0.37950906395528866,1.0,34.0
ssn_unique_count_for_fulladdress_dob_3,1.017001,0.4194927198099366,1.0,34.0
ssn_unique_count_for_fulladdress_dob_7,1.019759,0.4460479580436478,1.0,34.0
ssn_unique_count_for_fulladdress_dob_14,1.022026,0.46344910195910016,1.0,34.0
ssn_unique_count_for_fulladdress_dob_30,1.025147,0.48302470092423927,1.0,34.0
ssn_unique_count_for_fulladdress_dob_60,1.02994,0.5205418977960352,1.0,34.0
ssn_unique_count_for_fulladdress_homephone_1,1.013544,0.3794347164300932,1.0,34.0
ssn_unique_count_for_fulladdress_homephone_3,1.016877,0.4193475202348904,1.0,34.0
ssn_unique_count_for_fulladdress_homephone_7,1.01948,0.44574289482576124,1.0,34.0
ssn_unique_count_for_fulladdress_homephone_14,1.021494,0.4628760333113325,1.0,34.0
ssn_unique_count_for_fulladdress_homephone_30,1.024059,0.4818634627286908,1.0,34.0
ssn_unique_count_for_fulladdress_homephone_60,1.027783,0.5178816207500052,1.0,34.0
ssn_unique_count_for_dob_homephone_1,1.013615,0.3795257248380095,1.0,34.0
ssn_unique_count_for_dob_homephone_3,1.017032,0.41952841021898923,1.0,34.0
ssn_unique_count_for_dob_homephone_7,1.019838,0.4461329989938148,1.0,34.0
ssn_unique_count_for_dob_homephone_14,1.022178,0.46360581450392174,1.0,34.0
ssn_unique_count_for_dob_homephone_30,1.02547,0.4833503002218478,1.0,34.0
ssn_unique_count_for_dob_homephone_60,1.030551,0.5211083456930973,1.0,34.0
ssn_unique_count_for_homephone_name_dob_1,1.013623,0.37953597710879045,1.0,34.0
ssn_unique_count_for_homephone_name_dob_3,1.017045,0.4195433755771647,1.0,34.0
ssn_unique_count_for_homephone_name_dob_7,1.019864,0.44616098055111847,1.0,34.0
ssn_unique_count_for_homephone_name_dob_14,1.022232,0.46366146395729535,1.0,34.0
ssn_unique_count_for_homephone_name_dob_30,1.025595,0.4834771243062649,1.0,34.0
ssn_unique_count_for_homephone_name_dob_60,1.03077,0.5213439161401834,1.0,34.0
ssn_unique_count_for_ssn_firstname_1,1.000101,0.011873918476778392,1.0,4.0
ssn_unique_count_for_ssn_firstname_3,1.000245,0.021884708221542225,1.0,5.0
ssn_unique_count_for_ssn_firstname_7,1.000502,0.038311218510371184,1.0,8.0
ssn_unique_count_for_ssn_firstname_14,1.000957,0.06574259253346647,1.0,11.0
ssn_unique_count_for_ssn_firstname_30,1.001863,0.11573911450455454,1.0,17.0
ssn_unique_count_for_ssn_firstname_60,1.003449,0.20965483145973718,1.0,27.0
ssn_unique_count_for_ssn_lastname_1,1.000103,0.011957823129208624,1.0,4.0
ssn_unique_count_for_ssn_lastname_3,1.000246,0.0217701621019296,1.0,5.0
ssn_unique_count_for_ssn_lastname_7,1.000514,0.03823267275168895,1.0,8.0
ssn_unique_count_for_ssn_lastname_14,1.000967,0.06499283910535664,1.0,10.0
ssn_unique_count_for_ssn_lastname_30,1.001863,0.11482831713605304,1.0,16.0
ssn_unique_count_for_ssn_lastname_60,1.003436,0.20933761660472744,1.0,27.0
ssn_unique_count_for_ssn_address_1,1.013455,0.3793205858651949,1.0,34.0
ssn_unique_count_for_ssn_address_3,1.016676,0.419113453229805,1.0,34.0
ssn_unique_count_for_ssn_address_7,1.019058,0.4452830458404835,1.0,34.0
ssn_unique_count_for_ssn_address_14,1.020685,0.46202959239522046,1.0,34.0
ssn_unique_count_for_ssn_address_30,1.022356,0.4801296072834528,1.0,34.0
ssn_unique_count_for_ssn_address_60,1.024586,0.5147541098190107,1.0,34.0
ssn_unique_count_for_ssn_zip5_1,1.013453,0.3792178273713804,1.0,34.0
ssn_unique_count_for_ssn_zip5_3,1.016668,0.4189658140111598,1.0,34.0
ssn_unique_count_for_ssn_zip5_7,1.019032,0.4451246804083547,1.0,34.0
ssn_unique_count_for_ssn_zip5_14,1.020642,0.46185075635090045,1.0,34.0
ssn_unique_count_for_ssn_zip5_30,1.022275,0.4798114781830968,1.0,34.0
ssn_unique_count_for_ssn_zip5_60,1.024422,0.5137877284365925,1.0,34.0
ssn_unique_count_for_ssn_dob_1,1.000238,0.016671641609312438,1.0,4.0
ssn_unique_count_for_ssn_dob_3,1.000559,0.02804796437700654,1.0,5.0
ssn_unique_count_for_ssn_dob_7,1.0012,0.04581006547210779,1.0,8.0
ssn_unique_count_for_ssn_dob_14,1.002289,0.07323773510157228,1.0,11.0
ssn_unique_count_for_ssn_dob_30,1.004602,0.1215764630878684,1.0,15.0
ssn_unique_count_for_ssn_dob_60,1.008675,0.20671668318417669,1.0,22.0
ssn_unique_count_for_ssn_homephone_1,1.013521,0.3794052273062691,1.0,34.0
ssn_unique_count_for_ssn_homephone_3,1.016819,0.4192806900290563,1.0,34.0
ssn_unique_count_for_ssn_homephone_7,1.019356,0.4456091828400836,1.0,34.0
ssn_unique_count_for_ssn_homephone_14,1.021268,0.4626422875343196,1.0,34.0
ssn_unique_count_for_ssn_homephone_30,1.02359,0.4813976980091624,1.0,34.0
ssn_unique_count_for_ssn_homephone_60,1.02691,0.5170571721265717,1.0,34.0
ssn_unique_count_for_ssn_name_1,1.000108,0.012165051746294606,1.0,4.0
ssn_unique_count_for_ssn_name_3,1.000261,0.02238151871356743,1.0,5.0
ssn_unique_count_for_ssn_name_7,1.000539,0.039021929754029606,1.0,8.0
ssn_unique_count_for_ssn_name_14,1.001023,0.06661799988767486,1.0,11.0
ssn_unique_count_for_ssn_name_30,1.001997,0.11778380985457552,1.0,17.0
ssn_unique_count_for_ssn_name_60,1.003714,0.21522604983333252,1.0,27.0
ssn_unique_count_for_ssn_fulladdress_1,1.013461,0.37932828179782335,1.0,34.0
ssn_unique_count_for_ssn_fulladdress_3,1.016685,0.419123831869888,1.0,34.0
ssn_unique_count_for_ssn_fulladdress_7,1.019077,0.44530356653474557,1.0,34.0
ssn_unique_count_for_ssn_fulladdress_14,1.020722,0.462067973600506,1.0,34.0
ssn_unique_count_for_ssn_fulladdress_30,1.022443,0.4802161412888469,1.0,34.0
ssn_unique_count_for_ssn_fulladdress_60,1.024742,0.5149136807004518,1.0,34.0
ssn_unique_count_for_ssn_name_dob_1,1.000247,0.016939282096295215,1.0,4.0
ssn_unique_count_for_ssn_name_dob_3,1.000579,0.028682147438144217,1.0,5.0
ssn_unique_count_for_ssn_name_dob_7,1.001247,0.04730166200531245,1.0,8.0
ssn_unique_count_for_ssn_name_dob_14,1.002383,0.07629762206235047,1.0,11.0
ssn_unique_count_for_ssn_name_dob_30,1.00483,0.1296714614492221,1.0,17.0
ssn_unique_count_for_ssn_name_dob_60,1.009198,0.22941981045736237,1.0,27.0
address_unique_count_for_ssn_1,1.023198,0.48147490548499494,1.0,30.0
address_unique_count_for_ssn_3,1.029635,0.5411885620218334,1.0,30.0
address_unique_count_for_ssn_7,1.035242,0.5794344977514301,1.0,30.0
address_unique_count_for_ssn_14,1.040783,0.60616178891043,1.0,30.0
address_unique_count_for_ssn_30,1.049553,0.6387471394681559,1.0,30.0
address_unique_count_for_ssn_60,1.063516,0.6990323357198072,1.0,30.0
address_unique_count_for_dob_1,1.023311,0.4812606662590019,1.0,30.0
address_unique_count_for_dob_3,1.029902,0.5411341453123332,1.0,30.0
address_unique_count_for_dob_7,1.035833,0.5796217146355847,1.0,30.0
address_unique_count_for_dob_14,1.041902,0.6067409583475928,1.0,30.0
address_unique_count_for_dob_30,1.051915,0.6403422856628554,1.0,30.0
address_unique_count_for_dob_60,1.068047,0.7017827999446566,1.0,30.0
address_unique_count_for_homephone_1,1.009443,0.30007652323763484,1.0,30.0
address_unique_count_for_homephone_3,1.012624,0.3386897538044736,1.0,30.0
address_unique_count_for_homephone_7,1.016208,0.3632071484097615,1.0,30.0
address_unique_count_for_homephone_14,1.020824,0.3853187115860126,1.0,30.0
address_unique_count_for_homephone_30,1.029614,0.4254023882957714,1.0,30.0
address_unique_count_for_homephone_60,1.044389,0.5082763766099483,1.0,30.0
address_unique_count_for_name_1,1.023189,0.48146599266612555,1.0,30.0
address_unique_count_for_name_3,1.029605,0.5411624865372341,1.0,30.0
address_unique_count_for_name_7,1.035189,0.5793902570529904,1.0,30.0
address_unique_count_for_name_14,1.040664,0.6060353177727397,1.0,30.0
address_unique_count_for_name_30,1.049317,0.638474150733859,1.0,30.0
address_unique_count_for_name_60,1.063048,0.6981414162540323,1.0,30.0
address_unique_count_for_fulladdress_1,1.00072,0.02791921165593809,1.0,4.0
address_unique_count_for_fulladdress_3,1.001669,0.045345523431111076,1.0,6.0
address_unique_count_for_fulladdress_7,1.003521,0.072612724998182,1.0,9.0
address_unique_count_for_fulladdress_14,1.006692,0.11316019592334317,1.0,12.0
address_unique_count_for_fulladdress_30,1.013318,0.19256860585105706,1.0,16.0
address_unique_count_for_fulladdress_60,1.024904,0.3286394662692254,1.0,25.0
address_unique_count_for_name_dob_1,1.023335,0.48161053738474346,1.0,30.0
address_unique_count_for_name_dob_3,1.029934,0.5414538288915385,1.0,30.0
address_unique_count_for_name_dob_7,1.035894,0.5799672034909857,1.0,30.0
address_unique_count_for_name_dob_14,1.042014,0.6071088801699998,1.0,30.0
address_unique_count_for_name_dob_30,1.052149,0.6407947350121692,1.0,30.0
address_unique_count_for_name_dob_60,1.068471,0.702564741326878,1.0,30.0
address_unique_count_for_name_fulladdress_1,1.023189,0.48146599266612555,1.0,30.0
address_unique_count_for_name_fulladdress_3,1.029605,0.5411624865372341,1.0,30.0
address_unique_count_for_name_fulladdress_7,1.035189,0.5793902570529904,1.0,30.0
address_unique_count_for_name_fulladdress_14,1.040664,0.6060353177727397,1.0,30.0
address_unique_count_for_name_fulladdress_30,1.049318,0.6384748566161453,1.0,30.0
address_unique_count_for_name_fulladdress_60,1.063049,0.6981420421453565,1.0,30.0
address_unique_count_for_name_homephone_1,1.023272,0.4815481761015968,1.0,30.0
address_unique_count_for_name_homephone_3,1.029807,0.5413416996721129,1.0,30.0
address_unique_count_for_name_homephone_7,1.035613,0.5797353278236725,1.0,30.0
address_unique_count_for_name_homephone_14,1.041481,0.6066734662829857,1.0,30.0
address_unique_count_for_name_homephone_30,1.051052,0.6398563141080079,1.0,30.0
address_unique_count_for_name_homephone_60,1.0663,0.700812957309077,1.0,30.0
address_unique_count_for_fulladdress_dob_1,1.023317,0.48126660919583947,1.0,30.0
address_unique_count_for_fulladdress_dob_3,1.029911,0.5411419637373042,1.0,30.0
address_unique_count_for_fulladdress_dob_7,1.035851,0.5796361287646901,1.0,30.0
address_unique_count_for_fulladdress_dob_14,1.041937,0.6067673822836211,1.0,30.0
address_unique_count_for_fulladdress_dob_30,1.052002,0.640412524965942,1.0,30.0
address_unique_count_for_fulladdress_dob_60,1.068214,0.7020365681838653,1.0,30.0
address_unique_count_for_fulladdress_homephone_1,1.009449,0.30008633166017984,1.0,30.0
address_unique_count_for_fulladdress_homephone_3,1.012633,0.33870270449118417,1.0,30.0
address_unique_count_for_fulladdress_homephone_7,1.016227,0.3632324550568729,1.0,30.0
address_unique_count_for_fulladdress_homephone_14,1.020861,0.385364719694262,1.0,30.0
address_unique_count_for_fulladdress_homephone_30,1.029702,0.42550672409931295,1.0,30.0
address_unique_count_for_fulladdress_homephone_60,1.044554,0.5086366087840485,1.0,30.0
address_unique_count_for_dob_homephone_1,1.023362,0.4816351824073175,1.0,30.0
address_unique_count_for_dob_homephone_3,1.030005,0.5415117664551466,1.0,30.0
address_unique_count_for_dob_homephone_7,1.036046,0.5800836339578568,1.0,30.0
address_unique_count_for_dob_homephone_14,1.042287,0.6073114344896954,1.0,30.0
address_unique_count_for_dob_homephone_30,1.052711,0.6411933886153506,1.0,30.0
address_unique_count_for_dob_homephone_60,1.069511,0.7032294898555292,1.0,30.0
address_unique_count_for_homephone_name_dob_1,1.023371,0.4816461650821073,1.0,30.0
address_unique_count_for_homephone_name_dob_3,1.030018,0.5415267425746717,1.0,30.0
address_unique_count_for_homephone_name_dob_7,1.03607,0.5801079999613744,1.0,30.0
address_unique_count_for_homephone_name_dob_14,1.042336,0.6073533007873207,1.0,30.0
address_unique_count_for_homephone_name_dob_30,1.052829,0.6412912817280174,1.0,30.0
address_unique_count_for_homephone_name_dob_60,1.06972,0.7034512182391448,1.0,30.0
address_unique_count_for_ssn_firstname_1,1.023205,0.48148183745811257,1.0,30.0
address_unique_count_for_ssn_firstname_3,1.029647,0.541200839143742,1.0,30.0
address_unique_count_for_ssn_firstname_7,1.035264,0.5794538687994647,1.0,30.0
address_unique_count_for_ssn_firstname_14,1.040825,0.6061985539797059,1.0,30.0
address_unique_count_for_ssn_firstname_30,1.049648,0.6388235156784376,1.0,30.0
address_unique_count_for_ssn_firstname_60,1.063689,0.6991703655949703,1.0,30.0
address_unique_count_for_ssn_lastname_1,1.023207,0.48148381797833095,1.0,30.0
address_unique_count_for_ssn_lastname_3,1.029646,0.5411981223051755,1.0,30.0
address_unique_count_for_ssn_lastname_7,1.035265,0.5794529450676488,1.0,30.0
address_unique_count_for_ssn_lastname_14,1.040828,0.6061958774869862,1.0,30.0
address_unique_count_for_ssn_lastname_30,1.049643,0.6388152946109609,1.0,30.0
address_unique_count_for_ssn_lastname_60,1.063663,0.6991469882851935,1.0,30.0
address_unique_count_for_ssn_address_1,1.023198,0.48147490548499494,1.0,30.0
address_unique_count_for_ssn_address_3,1.029635,0.5411885620218334,1.0,30.0
address_unique_count_for_ssn_address_7,1.035242,0.5794344977514301,1.0,30.0
address_unique_count_for_ssn_address_14,1.040783,0.60616178891043,1.0,30.0
address_unique_count_for_ssn_address_30,1.049553,0.6387471394681559,1.0,30.0
address_unique_count_for_ssn_address_60,1.063516,0.6990323357198072,1.0,30.0
address_unique_count_for_ssn_zip5_1,1.023204,0.48148084718437856,1.0,30.0
address_unique_count_for_ssn_zip5_3,1.029644,0.5411963840957827,1.0,30.0
address_unique_count_for_ssn_zip5_7,1.035261,0.5794497369415497,1.0,30.0
address_unique_count_for_ssn_zip5_14,1.04082,0.6061898176895224,1.0,30.0
address_unique_count_for_ssn_zip5_30,1.049641,0.6388138846401624,1.0,30.0
address_unique_count_for_ssn_zip5_60,1.063675,0.6991416045155722,1.0,30.0
address_unique_count_for_ssn_dob_1,1.023339,0.4816144962842911,1.0,30.0
address_unique_count_for_ssn_dob_3,1.029952,0.5414713020021444,1.0,30.0
address_unique_count_for_ssn_dob_7,1.035927,0.5799970578108152,1.0,30.0
address_unique_count_for_ssn_dob_14,1.042096,0.6072053157545555,1.0,30.0
address_unique_count_for_ssn_dob_30,1.052298,0.6409877768367324,1.0,30.0
address_unique_count_for_ssn_dob_60,1.068775,0.7033018512770307,1.0,30.0
address_unique_count_for_ssn_homephone_1,1.023281,0.48155708585749785,1.0,30.0
address_unique_count_for_ssn_homephone_3,1.029827,0.5413590704341603,1.0,30.0
address_unique_count_for_ssn_homephone_7,1.035645,0.5797626842905464,1.0,30.0
address_unique_count_for_ssn_homephone_14,1.041555,0.6067590544351747,1.0,30.0
address_unique_count_for_ssn_homephone_30,1.05118,0.640027356636484,1.0,30.0
address_unique_count_for_ssn_homephone_60,1.066591,0.7015148828400026,1.0,30.0
address_unique_count_for_ssn_name_1,1.023211,0.4814877789838959,1.0,30.0
address_unique_count_for_ssn_name_3,1.029655,0.5412077917820945,1.0,30.0
address_unique_count_for_ssn_name_7,1.035282,0.5794683047959943,1.0,30.0
address_unique_count_for_ssn_name_14,1.040862,0.606226578492095,1.0,30.0
address_unique_count_for_ssn_name_30,1.049722,0.6388803729027202,1.0,30.0
address_unique_count_for_ssn_name_60,1.063814,0.6992783869008444,1.0,30.0
address_unique_count_for_ssn_fulladdress_1,1.023204,0.48148084718437856,1.0,30.0
address_unique_count_for_ssn_fulladdress_3,1.029644,0.5411963840957827,1.0,30.0
address_unique_count_for_ssn_fulladdress_7,1.035261,0.5794497369415497,1.0,30.0
address_unique_count_for_ssn_fulladdress_14,1.04082,0.6061898176895224,1.0,30.0
address_unique_count_for_ssn_fulladdress_30,1.049641,0.6388138846401624,1.0,30.0
address_unique_count_for_ssn_fulladdress_60,1.063675,0.6991416045155722,1.0,30.0
address_unique_count_for_ssn_name_dob_1,1.023346,0.48162142419864606,1.0,30.0
address_unique_count_for_ssn_name_dob_3,1.029962,0.5414799827861406,1.0,30.0
address_unique_count_for_ssn_name_dob_7,1.035949,0.5800146600022811,1.0,30.0
address_unique_count_for_ssn_name_dob_14,1.042144,0.6072415104388452,1.0,30.0
address_unique_count_for_ssn_name_dob_30,1.052415,0.6410741600960052,1.0,30.0
address_unique_count_for_ssn_name_dob_60,1.068979,0.7034553236850619,1.0,30.0
dob_unique_count_for_ssn_1,1.234492,1.746970679146318,1.0,40.0
dob_unique_count_for_ssn_3,1.546981,3.938868403573728,1.0,72.0
dob_unique_count_for_ssn_7,2.161689,8.290133798269668,1.0,129.0
dob_unique_count_for_ssn_14,3.217738,15.800653715143904,1.0,234.0
dob_unique_count_for_ssn_30,5.525248,32.39761371059083,1.0,439.0
dob_unique_count_for_ssn_60,9.483635,61.48923788034788,1.0,826.0
dob_unique_count_for_address_1,1.248099,1.7881043267860879,1.0,40.0
dob_unique_count_for_address_3,1.5642,3.964562280700424,1.0,72.0
dob_unique_count_for_address_7,2.182132,8.310988449487278,1.0,129.0
dob_unique_count_for_address_14,3.241218,15.826562050959144,1.0,235.0
dob_unique_count_for_address_30,5.554201,32.44521519318085,1.0,440.0
dob_unique_count_for_address_60,9.52227,61.58986623920977,1.0,831.0
dob_unique_count_for_homephone_1,1.247976,1.7862712823740223,1.0,40.0
dob_unique_count_for_homephone_3,1.56361,3.957213088452547,1.0,72.0
dob_unique_count_for_homephone_7,2.179664,8.281934039656393,1.0,128.0
dob_unique_count_for_homephone_14,3.233677,15.740660018957973,1.0,234.0
dob_unique_count_for_homephone_30,5.521221,32.076073240821174,1.0,435.0
dob_unique_count_for_homephone_60,9.404264,60.254216825036636,1.0,817.0
dob_unique_count_for_name_1,1.234496,1.7472048187596794,1.0,40.0
dob_unique_count_for_name_3,1.547004,3.939707114134261,1.0,72.0
dob_unique_count_for_name_7,2.161752,8.291853414454486,1.0,129.0
dob_unique_count_for_name_14,3.217952,15.805637435625046,1.0,235.0
dob_unique_count_for_name_30,5.526058,32.41313665145007,1.0,440.0
dob_unique_count_for_name_60,9.485089,61.52153382827233,1.0,830.0
dob_unique_count_for_fulladdress_1,1.248106,1.7881081091926065,1.0,40.0
dob_unique_count_for_fulladdress_3,1.56422,3.9645889458151884,1.0,72.0
